texto,categoria,metadados_json
"Estabelecimento de saúde: HOSPITAL DE CLINICAS DE SAO SEBASTIAO COSTA SUL. Código CNES: 0265187. Localização: SAO SEBASTIAO, São Paulo (SP). Tipo de unidade: HOSPITAL GERAL. Natureza jurídica: HOSPITAL_PÚBLICO. Porte: Médio.",entidade_hospital,"{""categoria"": ""entidade_hospital"", ""cnes"": ""0265187"", ""nome_oficial_tabela"": ""HOSPITAL DE CLINICAS DE SAO SEBASTIAO COSTA SUL"", ""uf"": ""SP"", ""municipio"": ""SAO SEBASTIAO"", ""desabilitado"": false}"
"Estabelecimento de saúde: GRUPO ERIMUS. Código CNES: 0285641. Localização: ATIBAIA, São Paulo (SP). Tipo de unidade: HOSPITAL ESPECIALIZADO. Natureza jurídica: HOSPITAL_PRIVADO. Porte: Médio.",entidade_hospital,"{""categoria"": ""entidade_hospital"", ""cnes"": ""0285641"", ""nome_oficial_tabela"": ""GRUPO ERIMUS"", ""uf"": ""SP"", ""municipio"": ""ATIBAIA"", ""desabilitado"": false}"
"Estabelecimento de saúde: OCULARE ANDRADINA. Código CNES: 0297607. Localização: ANDRADINA, São Paulo (SP). Tipo de unidade: HOSPITAL ESPECIALIZADO. Natureza jurídica: HOSPITAL_PRIVADO. Porte: Pequeno.",entidade_hospital,"{""categoria"": ""entidade_hospital"", ""cnes"": ""0297607"", ""nome_oficial_tabela"": ""OCULARE ANDRADINA"", ""uf"": ""SP"", ""municipio"": ""ANDRADINA"", ""desabilitado"": false}"
"Estabelecimento de saúde: HOSPITAL DE CAMPANHA COVID 19 RIO CLARO. Código CNES: 0302961. Localização: RIO CLARO, São Paulo (SP). Tipo de unidade: HOSPITAL GERAL. Natureza jurídica: HOSPITAL_PÚBLICO. Porte: Pequeno.",entidade_hospital,"{""categoria"": ""entidade_hospital"", ""cnes"": ""0302961"", ""nome_oficial_tabela"": ""HOSPITAL DE CAMPANHA COVID 19 RIO CLARO"", ""uf"": ""SP"", ""municipio"": ""RIO CLARO"", ""desabilitado"": false}"
"Estabelecimento de saúde: GRUPO ANJOS DA VIDA. Código CNES: 0377295. Localização: PINDAMONHANGABA, São Paulo (SP). Tipo de unidade: HOSPITAL ESPECIALIZADO. Natureza jurídica: HOSPITAL_PRIVADO. Porte: Médio.",entidade_hospital,"{""categoria"": ""entidade_hospital"", ""cnes"": ""0377295"", ""nome_oficial_tabela"": ""GRUPO ANJOS DA VIDA"", ""uf"": ""SP"", ""municipio"": ""PINDAMONHANGABA"", ""desabilitado"": false}"
"Estabelecimento de saúde: HOSPITAL ORTO SERVICOS MEDICOS E CIRURGICOS. Código CNES: 0381454. Localização: SAO JOSE DOS CAMPOS, São Paulo (SP). Tipo de unidade: PRONTO SOCORRO ESPECIALIZADO. Natureza jurídica: HOSPITAL_PRIVADO. Porte: Pequeno.",entidade_hospital,"{""categoria"": ""entidade_hospital"", ""cnes"": ""0381454"", ""nome_oficial_tabela"": ""HOSPITAL ORTO SERVICOS MEDICOS E CIRURGICOS"", ""uf"": ""SP"", ""municipio"": ""SAO JOSE DOS CAMPOS"", ""desabilitado"": false}"
"Estabelecimento de saúde: HOSPITAL E PRONTO ATENDIMENTO SANCTA MAGGIORE RUSSIA. Código CNES: 0393290. Localização: SAO PAULO, São Paulo (SP). Tipo de unidade: HOSPITAL GERAL. Natureza jurídica: HOSPITAL_PRIVADO. Porte: Médio.",entidade_hospital,"{""categoria"": ""entidade_hospital"", ""cnes"": ""0393290"", ""nome_oficial_tabela"": ""HOSPITAL E PRONTO ATENDIMENTO SANCTA MAGGIORE RUSSIA"", ""uf"": ""SP"", ""municipio"": ""SAO PAULO"", ""desabilitado"": false}"
"Estabelecimento de saúde: CRIA CASA DE PARTO. Código CNES: 0414808. Localização: SAO PAULO, São Paulo (SP). Tipo de unidade: HOSPITAL GERAL. Natureza jurídica: HOSPITAL_PRIVADO. Porte: Pequeno.",entidade_hospital,"{""categoria"": ""entidade_hospital"", ""cnes"": ""0414808"", ""nome_oficial_tabela"": ""CRIA CASA DE PARTO"", ""uf"": ""SP"", ""municipio"": ""SAO PAULO"", ""desabilitado"": false}"
"Estabelecimento de saúde: REDE ONE CARE. Código CNES: 0419214. Localização: BAURU, São Paulo (SP). Tipo de unidade: HOSPITAL GERAL. Natureza jurídica: HOSPITAL_PRIVADO. Porte: Pequeno.",entidade_hospital,"{""categoria"": ""entidade_hospital"", ""cnes"": ""0419214"", ""nome_oficial_tabela"": ""REDE ONE CARE"", ""uf"": ""SP"", ""municipio"": ""BAURU"", ""desabilitado"": false}"
"Estabelecimento de saúde: HOSPITAL TERAPEUTICO RENOVARE. Código CNES: 0424870. Localização: CHARQUEADA, São Paulo (SP). Tipo de unidade: HOSPITAL GERAL. Natureza jurídica: HOSPITAL_PRIVADO. Porte: Pequeno.",entidade_hospital,"{""categoria"": ""entidade_hospital"", ""cnes"": ""0424870"", ""nome_oficial_tabela"": ""HOSPITAL TERAPEUTICO RENOVARE"", ""uf"": ""SP"", ""municipio"": ""CHARQUEADA"", ""desabilitado"": false}"
"Estabelecimento de saúde: HOSPITAL SAINT NICHOLAS MEDICAL. Código CNES: 0473561. Localização: SUZANO, São Paulo (SP). Tipo de unidade: HOSPITAL GERAL. Natureza jurídica: HOSPITAL_PRIVADO. Porte: Grande.",entidade_hospital,"{""categoria"": ""entidade_hospital"", ""cnes"": ""0473561"", ""nome_oficial_tabela"": ""HOSPITAL SAINT NICHOLAS MEDICAL"", ""uf"": ""SP"", ""municipio"": ""SUZANO"", ""desabilitado"": false}"
"Estabelecimento de saúde: PA SAO RAFAEL. Código CNES: 0478474. Localização: SAO PAULO, São Paulo (SP). Tipo de unidade: PRONTO SOCORRO GERAL. Natureza jurídica: HOSPITAL_PRIVADO. Porte: Pequeno.",entidade_hospital,"{""categoria"": ""entidade_hospital"", ""cnes"": ""0478474"", ""nome_oficial_tabela"": ""PA SAO RAFAEL"", ""uf"": ""SP"", ""municipio"": ""SAO PAULO"", ""desabilitado"": false}"
"Estabelecimento de saúde: HOSPITAL ESPORTE E SAUDE BR SURGERY. Código CNES: 0507733. Localização: SAO PAULO, São Paulo (SP). Tipo de unidade: HOSPITAL GERAL. Natureza jurídica: HOSPITAL_PRIVADO. Porte: Pequeno. Também já foi registrado nos cadastros com o(s) nome(s): HOSPITAL ESPORTE E SAUDE LTDA BR SURGERY.",entidade_hospital,"{""categoria"": ""entidade_hospital"", ""cnes"": ""0507733"", ""nome_oficial_tabela"": ""HOSPITAL ESPORTE E SAUDE BR SURGERY"", ""uf"": ""SP"", ""municipio"": ""SAO PAULO"", ""desabilitado"": false}"
"Estabelecimento de saúde: CENTRO TERAPEUTICO MENSAGEIRO DA PAS. Código CNES: 0561096. Localização: CEDRAL, São Paulo (SP). Tipo de unidade: UNIDADE MISTA. Natureza jurídica: HOSPITAL_PRIVADO. Porte: Médio.",entidade_hospital,"{""categoria"": ""entidade_hospital"", ""cnes"": ""0561096"", ""nome_oficial_tabela"": ""CENTRO TERAPEUTICO MENSAGEIRO DA PAS"", ""uf"": ""SP"", ""municipio"": ""CEDRAL"", ""desabilitado"": false}"
"Estabelecimento de saúde: AMHE MED SOROCABA. Código CNES: 0605484. Localização: SOROCABA, São Paulo (SP). Tipo de unidade: HOSPITAL GERAL. Natureza jurídica: HOSPITAL_PRIVADO. Porte: Grande.",entidade_hospital,"{""categoria"": ""entidade_hospital"", ""cnes"": ""0605484"", ""nome_oficial_tabela"": ""AMHE MED SOROCABA"", ""uf"": ""SP"", ""municipio"": ""SOROCABA"", ""desabilitado"": false}"
"Estabelecimento de saúde: HOSPITAL SAMARITANO DE SANTA BARBARA DOESTE. Código CNES: 0652601. Localização: SANTA BARBARA D'OESTE, São Paulo (SP). Tipo de unidade: HOSPITAL GERAL. Natureza jurídica: HOSPITAL_PRIVADO. Porte: Médio.",entidade_hospital,"{""categoria"": ""entidade_hospital"", ""cnes"": ""0652601"", ""nome_oficial_tabela"": ""HOSPITAL SAMARITANO DE SANTA BARBARA DOESTE"", ""uf"": ""SP"", ""municipio"": ""SANTA BARBARA D'OESTE"", ""desabilitado"": false}"
"Estabelecimento de saúde: HOSPITAL SAGRADA FAMILIA. Código CNES: 0653101. Localização: MAUA, São Paulo (SP). Tipo de unidade: HOSPITAL GERAL. Natureza jurídica: HOSPITAL_PRIVADO. Porte: Grande.",entidade_hospital,"{""categoria"": ""entidade_hospital"", ""cnes"": ""0653101"", ""nome_oficial_tabela"": ""HOSPITAL SAGRADA FAMILIA"", ""uf"": ""SP"", ""municipio"": ""MAUA"", ""desabilitado"": false}"
"Estabelecimento de saúde: HOSPITAL SAINT PATRICK. Código CNES: 0663913. Localização: SAO PAULO, São Paulo (SP). Tipo de unidade: HOSPITAL GERAL. Natureza jurídica: HOSPITAL_FILANTRÓPICO. Porte: Pequeno.",entidade_hospital,"{""categoria"": ""entidade_hospital"", ""cnes"": ""0663913"", ""nome_oficial_tabela"": ""HOSPITAL SAINT PATRICK"", ""uf"": ""SP"", ""municipio"": ""SAO PAULO"", ""desabilitado"": false}"
"Estabelecimento de saúde: CENTRO MEDICO. Código CNES: 0684910. Localização: SANTOS, São Paulo (SP). Tipo de unidade: HOSPITAL GERAL. Natureza jurídica: HOSPITAL_PRIVADO. Porte: Médio.",entidade_hospital,"{""categoria"": ""entidade_hospital"", ""cnes"": ""0684910"", ""nome_oficial_tabela"": ""CENTRO MEDICO"", ""uf"": ""SP"", ""municipio"": ""SANTOS"", ""desabilitado"": false}"
"Estabelecimento de saúde: HOSPITAL VIDAS ALTA COMPLEXIDADE. Código CNES: 0701394. Localização: SAO PAULO, São Paulo (SP). Tipo de unidade: HOSPITAL GERAL. Natureza jurídica: HOSPITAL_PRIVADO. Porte: Médio.",entidade_hospital,"{""categoria"": ""entidade_hospital"", ""cnes"": ""0701394"", ""nome_oficial_tabela"": ""HOSPITAL VIDAS ALTA COMPLEXIDADE"", ""uf"": ""SP"", ""municipio"": ""SAO PAULO"", ""desabilitado"": false}"
"Estabelecimento de saúde: IOU INSTITUTO DE OTORRINOLARINGOLOGIA E CABECA E PESCOCO D. Código CNES: 0743585. Localização: CAMPINAS, São Paulo (SP). Tipo de unidade: HOSPITAL GERAL. Natureza jurídica: HOSPITAL_FILANTRÓPICO. Porte: Pequeno.",entidade_hospital,"{""categoria"": ""entidade_hospital"", ""cnes"": ""0743585"", ""nome_oficial_tabela"": ""IOU INSTITUTO DE OTORRINOLARINGOLOGIA E CABECA E PESCOCO D"", ""uf"": ""SP"", ""municipio"": ""CAMPINAS"", ""desabilitado"": false}"
