texto,categoria,metadados_json
"Em 2025, o estado de Paraná registrou 1.084.846 internações pelo SUS, com 42.018 óbitos hospitalares registrados no SIH (taxa de mortalidade hospitalar de 3,87%). O valor total gasto com internações foi de R$ 2.222.028.008,99, com gasto médio de R$ 2.048,24 por internação. A permanência média foi de 4,1 dias. O estado contava com 448 hospitais e 26,1 leitos por 10 mil habitantes, para uma população estimada de 11.890.584 habitantes. Em relação a 2024, houve aumento de 6,2% no número de internações.",resumo_uf_ano,"{""categoria"": ""resumo_uf_ano"", ""uf_nome"": ""Paraná"", ""co_uf_ibge"": 41, ""ano"": 2025}"
"Em 2023, o estado de Paraíba registrou 226.767 internações pelo SUS, com 10.637 óbitos hospitalares registrados no SIH (taxa de mortalidade hospitalar de 4,69%). O valor total gasto com internações foi de R$ 333.994.223,91, com gasto médio de R$ 1.472,85 por internação. A permanência média foi de 5,5 dias. O estado contava com 182 hospitais e 25,9 leitos por 10 mil habitantes, para uma população estimada de 4.124.468 habitantes.",resumo_uf_ano,"{""categoria"": ""resumo_uf_ano"", ""uf_nome"": ""Paraíba"", ""co_uf_ibge"": 25, ""ano"": 2023}"
"Em 2024, o estado de Paraíba registrou 258.534 internações pelo SUS, com 12.663 óbitos hospitalares registrados no SIH (taxa de mortalidade hospitalar de 4,90%). O valor total gasto com internações foi de R$ 552.039.084,94, com gasto médio de R$ 2.135,27 por internação. A permanência média foi de 5,3 dias. O estado contava com 188 hospitais e 25,6 leitos por 10 mil habitantes, para uma população estimada de 4.145.040 habitantes. Em relação a 2023, houve aumento de 14,0% no número de internações.",resumo_uf_ano,"{""categoria"": ""resumo_uf_ano"", ""uf_nome"": ""Paraíba"", ""co_uf_ibge"": 25, ""ano"": 2024}"
"Em 2025, o estado de Paraíba registrou 255.637 internações pelo SUS, com 12.996 óbitos hospitalares registrados no SIH (taxa de mortalidade hospitalar de 5,08%). O valor total gasto com internações foi de R$ 547.481.480,88, com gasto médio de R$ 2.141,64 por internação. A permanência média foi de 5,4 dias. O estado contava com 192 hospitais e 26,1 leitos por 10 mil habitantes, para uma população estimada de 4.164.468 habitantes. Em relação a 2024, houve queda de 1,1% no número de internações.",resumo_uf_ano,"{""categoria"": ""resumo_uf_ano"", ""uf_nome"": ""Paraíba"", ""co_uf_ibge"": 25, ""ano"": 2025}"
"Em 2023, o estado de Pará registrou 526.871 internações pelo SUS, com 14.281 óbitos hospitalares registrados no SIH (taxa de mortalidade hospitalar de 2,71%). O valor total gasto com internações foi de R$ 599.228.104,17, com gasto médio de R$ 1.137,33 por internação. A permanência média foi de 4,2 dias. O estado contava com 265 hospitais e 19,1 leitos por 10 mil habitantes, para uma população estimada de 8.616.120 habitantes.",resumo_uf_ano,"{""categoria"": ""resumo_uf_ano"", ""uf_nome"": ""Pará"", ""co_uf_ibge"": 15, ""ano"": 2023}"
"Em 2024, o estado de Pará registrou 551.049 internações pelo SUS, com 14.876 óbitos hospitalares registrados no SIH (taxa de mortalidade hospitalar de 2,70%). O valor total gasto com internações foi de R$ 655.476.645,61, com gasto médio de R$ 1.189,51 por internação. A permanência média foi de 4,2 dias. O estado contava com 275 hospitais e 19,4 leitos por 10 mil habitantes, para uma população estimada de 8.664.306 habitantes. Em relação a 2023, houve aumento de 4,6% no número de internações.",resumo_uf_ano,"{""categoria"": ""resumo_uf_ano"", ""uf_nome"": ""Pará"", ""co_uf_ibge"": 15, ""ano"": 2024}"
"Em 2025, o estado de Pará registrou 577.592 internações pelo SUS, com 16.392 óbitos hospitalares registrados no SIH (taxa de mortalidade hospitalar de 2,84%). O valor total gasto com internações foi de R$ 738.487.943,11, com gasto médio de R$ 1.278,56 por internação. A permanência média foi de 4,3 dias. O estado contava com 284 hospitais e 20,0 leitos por 10 mil habitantes, para uma população estimada de 8.711.196 habitantes. Em relação a 2024, houve aumento de 4,8% no número de internações.",resumo_uf_ano,"{""categoria"": ""resumo_uf_ano"", ""uf_nome"": ""Pará"", ""co_uf_ibge"": 15, ""ano"": 2025}"
"Em 2023, o estado de Pernambuco registrou 614.131 internações pelo SUS, com 26.818 óbitos hospitalares registrados no SIH (taxa de mortalidade hospitalar de 4,37%). O valor total gasto com internações foi de R$ 992.104.956,07, com gasto médio de R$ 1.615,46 por internação. A permanência média foi de 5,4 dias. O estado contava com 381 hospitais e 26,8 leitos por 10 mil habitantes, para uma população estimada de 9.514.483 habitantes.",resumo_uf_ano,"{""categoria"": ""resumo_uf_ano"", ""uf_nome"": ""Pernambuco"", ""co_uf_ibge"": 26, ""ano"": 2023}"
"Em 2024, o estado de Pernambuco registrou 666.261 internações pelo SUS, com 28.237 óbitos hospitalares registrados no SIH (taxa de mortalidade hospitalar de 4,24%). O valor total gasto com internações foi de R$ 1.128.147.241,58, com gasto médio de R$ 1.693,25 por internação. A permanência média foi de 5,1 dias. O estado contava com 390 hospitais e 26,7 leitos por 10 mil habitantes, para uma população estimada de 9.539.029 habitantes. Em relação a 2023, houve aumento de 8,5% no número de internações.",resumo_uf_ano,"{""categoria"": ""resumo_uf_ano"", ""uf_nome"": ""Pernambuco"", ""co_uf_ibge"": 26, ""ano"": 2024}"
"Em 2025, o estado de Pernambuco registrou 668.695 internações pelo SUS, com 28.191 óbitos hospitalares registrados no SIH (taxa de mortalidade hospitalar de 4,22%). O valor total gasto com internações foi de R$ 1.184.243.341,09, com gasto médio de R$ 1.770,98 por internação. A permanência média foi de 5,0 dias. O estado contava com 396 hospitais e 26,8 leitos por 10 mil habitantes, para uma população estimada de 9.562.007 habitantes. Em relação a 2024, houve aumento de 0,4% no número de internações.",resumo_uf_ano,"{""categoria"": ""resumo_uf_ano"", ""uf_nome"": ""Pernambuco"", ""co_uf_ibge"": 26, ""ano"": 2025}"
"Em 2023, o estado de Piauí registrou 224.176 internações pelo SUS, com 8.239 óbitos hospitalares registrados no SIH (taxa de mortalidade hospitalar de 3,68%). O valor total gasto com internações foi de R$ 267.506.223,12, com gasto médio de R$ 1.193,29 por internação. A permanência média foi de 5,2 dias. O estado contava com 197 hospitais e 24,6 leitos por 10 mil habitantes, para uma população estimada de 3.365.881 habitantes.",resumo_uf_ano,"{""categoria"": ""resumo_uf_ano"", ""uf_nome"": ""Piauí"", ""co_uf_ibge"": 22, ""ano"": 2023}"
"Em 2024, o estado de Piauí registrou 217.731 internações pelo SUS, com 8.399 óbitos hospitalares registrados no SIH (taxa de mortalidade hospitalar de 3,86%). O valor total gasto com internações foi de R$ 273.377.721,38, com gasto médio de R$ 1.255,58 por internação. A permanência média foi de 5,3 dias. O estado contava com 196 hospitais e 24,0 leitos por 10 mil habitantes, para uma população estimada de 3.375.646 habitantes. Em relação a 2023, houve queda de 2,9% no número de internações.",resumo_uf_ano,"{""categoria"": ""resumo_uf_ano"", ""uf_nome"": ""Piauí"", ""co_uf_ibge"": 22, ""ano"": 2024}"
"Em 2025, o estado de Piauí registrou 222.277 internações pelo SUS, com 8.141 óbitos hospitalares registrados no SIH (taxa de mortalidade hospitalar de 3,66%). O valor total gasto com internações foi de R$ 282.265.850,96, com gasto médio de R$ 1.269,88 por internação. A permanência média foi de 5,0 dias. O estado contava com 194 hospitais e 23,7 leitos por 10 mil habitantes, para uma população estimada de 3.384.547 habitantes. Em relação a 2024, houve aumento de 2,1% no número de internações.",resumo_uf_ano,"{""categoria"": ""resumo_uf_ano"", ""uf_nome"": ""Piauí"", ""co_uf_ibge"": 22, ""ano"": 2025}"
"Em 2023, o estado de Rio Grande do Norte registrou 205.082 internações pelo SUS, com 7.301 óbitos hospitalares registrados no SIH (taxa de mortalidade hospitalar de 3,56%). O valor total gasto com internações foi de R$ 343.826.901,81, com gasto médio de R$ 1.676,53 por internação. A permanência média foi de 4,9 dias. O estado contava com 197 hospitais e 23,9 leitos por 10 mil habitantes, para uma população estimada de 3.436.278 habitantes.",resumo_uf_ano,"{""categoria"": ""resumo_uf_ano"", ""uf_nome"": ""Rio Grande do Norte"", ""co_uf_ibge"": 24, ""ano"": 2023}"
"Em 2024, o estado de Rio Grande do Norte registrou 215.991 internações pelo SUS, com 7.965 óbitos hospitalares registrados no SIH (taxa de mortalidade hospitalar de 3,69%). O valor total gasto com internações foi de R$ 390.702.512,59, com gasto médio de R$ 1.808,88 por internação. A permanência média foi de 4,7 dias. O estado contava com 199 hospitais e 24,0 leitos por 10 mil habitantes, para uma população estimada de 3.446.071 habitantes. Em relação a 2023, houve aumento de 5,3% no número de internações.",resumo_uf_ano,"{""categoria"": ""resumo_uf_ano"", ""uf_nome"": ""Rio Grande do Norte"", ""co_uf_ibge"": 24, ""ano"": 2024}"
"Em 2025, o estado de Rio Grande do Norte registrou 224.500 internações pelo SUS, com 8.319 óbitos hospitalares registrados no SIH (taxa de mortalidade hospitalar de 3,71%). O valor total gasto com internações foi de R$ 432.692.159,83, com gasto médio de R$ 1.927,36 por internação. A permanência média foi de 4,7 dias. O estado contava com 197 hospitais e 24,1 leitos por 10 mil habitantes, para uma população estimada de 3.455.236 habitantes. Em relação a 2024, houve aumento de 3,9% no número de internações.",resumo_uf_ano,"{""categoria"": ""resumo_uf_ano"", ""uf_nome"": ""Rio Grande do Norte"", ""co_uf_ibge"": 24, ""ano"": 2025}"
"Em 2023, o estado de Rio Grande do Sul registrou 799.698 internações pelo SUS, com 42.091 óbitos hospitalares registrados no SIH (taxa de mortalidade hospitalar de 5,26%). O valor total gasto com internações foi de R$ 1.361.292.238,91, com gasto médio de R$ 1.702,26 por internação. A permanência média foi de 6,0 dias. O estado contava com 324 hospitais e 28,9 leitos por 10 mil habitantes, para uma população estimada de 11.222.292 habitantes.",resumo_uf_ano,"{""categoria"": ""resumo_uf_ano"", ""uf_nome"": ""Rio Grande do Sul"", ""co_uf_ibge"": 43, ""ano"": 2023}"
"Em 2024, o estado de Rio Grande do Sul registrou 827.104 internações pelo SUS, com 45.390 óbitos hospitalares registrados no SIH (taxa de mortalidade hospitalar de 5,49%). O valor total gasto com internações foi de R$ 1.497.327.063,95, com gasto médio de R$ 1.810,33 por internação. A permanência média foi de 5,9 dias. O estado contava com 328 hospitais e 29,7 leitos por 10 mil habitantes, para uma população estimada de 11.229.915 habitantes. Em relação a 2023, houve aumento de 3,4% no número de internações.",resumo_uf_ano,"{""categoria"": ""resumo_uf_ano"", ""uf_nome"": ""Rio Grande do Sul"", ""co_uf_ibge"": 43, ""ano"": 2024}"
"Em 2025, o estado de Rio Grande do Sul registrou 858.355 internações pelo SUS, com 44.931 óbitos hospitalares registrados no SIH (taxa de mortalidade hospitalar de 5,23%). O valor total gasto com internações foi de R$ 1.688.110.987,26, com gasto médio de R$ 1.966,68 por internação. A permanência média foi de 5,8 dias. O estado contava com 330 hospitais e 29,9 leitos por 10 mil habitantes, para uma população estimada de 11.233.263 habitantes. Em relação a 2024, houve aumento de 3,8% no número de internações.",resumo_uf_ano,"{""categoria"": ""resumo_uf_ano"", ""uf_nome"": ""Rio Grande do Sul"", ""co_uf_ibge"": 43, ""ano"": 2025}"
"Em 2023, o estado de Rio de Janeiro registrou 877.480 internações pelo SUS, com 57.181 óbitos hospitalares registrados no SIH (taxa de mortalidade hospitalar de 6,52%). O valor total gasto com internações foi de R$ 1.449.816.963,04, com gasto médio de R$ 1.652,25 por internação. A permanência média foi de 6,3 dias. O estado contava com 495 hospitais e 26,4 leitos por 10 mil habitantes, para uma população estimada de 17.213.813 habitantes.",resumo_uf_ano,"{""categoria"": ""resumo_uf_ano"", ""uf_nome"": ""Rio de Janeiro"", ""co_uf_ibge"": 33, ""ano"": 2023}"
"Em 2024, o estado de Rio de Janeiro registrou 894.912 internações pelo SUS, com 56.472 óbitos hospitalares registrados no SIH (taxa de mortalidade hospitalar de 6,31%). O valor total gasto com internações foi de R$ 1.611.084.163,98, com gasto médio de R$ 1.800,27 por internação. A permanência média foi de 6,0 dias. O estado contava com 505 hospitais e 26,0 leitos por 10 mil habitantes, para uma população estimada de 17.219.679 habitantes. Em relação a 2023, houve aumento de 2,0% no número de internações.",resumo_uf_ano,"{""categoria"": ""resumo_uf_ano"", ""uf_nome"": ""Rio de Janeiro"", ""co_uf_ibge"": 33, ""ano"": 2024}"
"Em 2025, o estado de Rio de Janeiro registrou 918.551 internações pelo SUS, com 59.201 óbitos hospitalares registrados no SIH (taxa de mortalidade hospitalar de 6,45%). O valor total gasto com internações foi de R$ 1.712.029.399,98, com gasto médio de R$ 1.863,84 por internação. A permanência média foi de 5,9 dias. O estado contava com 493 hospitais e 25,6 leitos por 10 mil habitantes, para uma população estimada de 17.223.547 habitantes. Em relação a 2024, houve aumento de 2,6% no número de internações.",resumo_uf_ano,"{""categoria"": ""resumo_uf_ano"", ""uf_nome"": ""Rio de Janeiro"", ""co_uf_ibge"": 33, ""ano"": 2025}"
"Em 2023, o estado de Rondônia registrou 128.985 internações pelo SUS, com 3.906 óbitos hospitalares registrados no SIH (taxa de mortalidade hospitalar de 3,03%). O valor total gasto com internações foi de R$ 136.369.051,81, com gasto médio de R$ 1.057,25 por internação. A permanência média foi de 4,8 dias. O estado contava com 108 hospitais e 31,2 leitos por 10 mil habitantes, para uma população estimada de 1.740.255 habitantes.",resumo_uf_ano,"{""categoria"": ""resumo_uf_ano"", ""uf_nome"": ""Rondônia"", ""co_uf_ibge"": 11, ""ano"": 2023}"
"Em 2024, o estado de Rondônia registrou 134.742 internações pelo SUS, com 3.928 óbitos hospitalares registrados no SIH (taxa de mortalidade hospitalar de 2,92%). O valor total gasto com internações foi de R$ 164.759.023,38, com gasto médio de R$ 1.222,77 por internação. A permanência média foi de 5,0 dias. O estado contava com 107 hospitais e 31,5 leitos por 10 mil habitantes, para uma população estimada de 1.746.227 habitantes. Em relação a 2023, houve aumento de 4,5% no número de internações.",resumo_uf_ano,"{""categoria"": ""resumo_uf_ano"", ""uf_nome"": ""Rondônia"", ""co_uf_ibge"": 11, ""ano"": 2024}"
"Em 2025, o estado de Rondônia registrou 139.852 internações pelo SUS, com 4.344 óbitos hospitalares registrados no SIH (taxa de mortalidade hospitalar de 3,11%). O valor total gasto com internações foi de R$ 161.171.199,69, com gasto médio de R$ 1.152,44 por internação. A permanência média foi de 4,9 dias. O estado contava com 113 hospitais e 33,9 leitos por 10 mil habitantes, para uma população estimada de 1.751.950 habitantes. Em relação a 2024, houve aumento de 3,8% no número de internações.",resumo_uf_ano,"{""categoria"": ""resumo_uf_ano"", ""uf_nome"": ""Rondônia"", ""co_uf_ibge"": 11, ""ano"": 2025}"
"Em 2023, o estado de Roraima registrou 45.354 internações pelo SUS, com 1.450 óbitos hospitalares registrados no SIH (taxa de mortalidade hospitalar de 3,20%). O valor total gasto com internações foi de R$ 45.350.901,58, com gasto médio de R$ 999,93 por internação. A permanência média foi de 6,8 dias. O estado contava com 21 hospitais e 22,5 leitos por 10 mil habitantes, para uma população estimada de 695.270 habitantes.",resumo_uf_ano,"{""categoria"": ""resumo_uf_ano"", ""uf_nome"": ""Roraima"", ""co_uf_ibge"": 14, ""ano"": 2023}"
"Em 2024, o estado de Roraima registrou 37.387 internações pelo SUS, com 1.123 óbitos hospitalares registrados no SIH (taxa de mortalidade hospitalar de 3,00%). O valor total gasto com internações foi de R$ 39.825.641,76, com gasto médio de R$ 1.065,23 por internação. A permanência média foi de 7,0 dias. O estado contava com 21 hospitais e 22,4 leitos por 10 mil habitantes, para uma população estimada de 716.793 habitantes. Em relação a 2023, houve queda de 17,6% no número de internações.",resumo_uf_ano,"{""categoria"": ""resumo_uf_ano"", ""uf_nome"": ""Roraima"", ""co_uf_ibge"": 14, ""ano"": 2024}"
"Em 2025, o estado de Roraima registrou 35.072 internações pelo SUS, com 1.021 óbitos hospitalares registrados no SIH (taxa de mortalidade hospitalar de 2,91%). O valor total gasto com internações foi de R$ 45.979.989,71, com gasto médio de R$ 1.311,02 por internação. A permanência média foi de 7,2 dias. O estado contava com 20 hospitais e 22,7 leitos por 10 mil habitantes, para uma população estimada de 738.772 habitantes. Em relação a 2024, houve queda de 6,2% no número de internações.",resumo_uf_ano,"{""categoria"": ""resumo_uf_ano"", ""uf_nome"": ""Roraima"", ""co_uf_ibge"": 14, ""ano"": 2025}"
"Em 2023, o estado de Santa Catarina registrou 581.908 internações pelo SUS, com 23.695 óbitos hospitalares registrados no SIH (taxa de mortalidade hospitalar de 4,07%). O valor total gasto com internações foi de R$ 1.044.457.670,16, com gasto médio de R$ 1.794,88 por internação. A permanência média foi de 4,4 dias. O estado contava com 230 hospitais e 22,3 leitos por 10 mil habitantes, para uma população estimada de 7.927.212 habitantes.",resumo_uf_ano,"{""categoria"": ""resumo_uf_ano"", ""uf_nome"": ""Santa Catarina"", ""co_uf_ibge"": 42, ""ano"": 2023}"
"Em 2024, o estado de Santa Catarina registrou 648.105 internações pelo SUS, com 25.863 óbitos hospitalares registrados no SIH (taxa de mortalidade hospitalar de 3,99%). O valor total gasto com internações foi de R$ 1.497.686.299,12, com gasto médio de R$ 2.310,87 por internação. A permanência média foi de 4,2 dias. O estado contava com 232 hospitais e 22,2 leitos por 10 mil habitantes, para uma população estimada de 8.058.441 habitantes. Em relação a 2023, houve aumento de 11,4% no número de internações.",resumo_uf_ano,"{""categoria"": ""resumo_uf_ano"", ""uf_nome"": ""Santa Catarina"", ""co_uf_ibge"": 42, ""ano"": 2024}"
"Em 2025, o estado de Santa Catarina registrou 688.803 internações pelo SUS, com 26.346 óbitos hospitalares registrados no SIH (taxa de mortalidade hospitalar de 3,82%). O valor total gasto com internações foi de R$ 1.536.356.633,54, com gasto médio de R$ 2.230,47 por internação. A permanência média foi de 4,1 dias. O estado contava com 243 hospitais e 22,4 leitos por 10 mil habitantes, para uma população estimada de 8.186.962 habitantes. Em relação a 2024, houve aumento de 6,3% no número de internações.",resumo_uf_ano,"{""categoria"": ""resumo_uf_ano"", ""uf_nome"": ""Santa Catarina"", ""co_uf_ibge"": 42, ""ano"": 2025}"
"Em 2023, o estado de Sergipe registrou 115.742 internações pelo SUS, com 5.561 óbitos hospitalares registrados no SIH (taxa de mortalidade hospitalar de 4,80%). O valor total gasto com internações foi de R$ 179.085.145,58, com gasto médio de R$ 1.547,28 por internação. A permanência média foi de 5,4 dias. O estado contava com 51 hospitais e 16,5 leitos por 10 mil habitantes, para uma população estimada de 2.281.994 habitantes.",resumo_uf_ano,"{""categoria"": ""resumo_uf_ano"", ""uf_nome"": ""Sergipe"", ""co_uf_ibge"": 28, ""ano"": 2023}"
"Em 2024, o estado de Sergipe registrou 119.686 internações pelo SUS, com 5.743 óbitos hospitalares registrados no SIH (taxa de mortalidade hospitalar de 4,80%). O valor total gasto com internações foi de R$ 200.991.772,86, com gasto médio de R$ 1.679,33 por internação. A permanência média foi de 5,4 dias. O estado contava com 52 hospitais e 16,8 leitos por 10 mil habitantes, para uma população estimada de 2.291.077 habitantes. Em relação a 2023, houve aumento de 3,4% no número de internações.",resumo_uf_ano,"{""categoria"": ""resumo_uf_ano"", ""uf_nome"": ""Sergipe"", ""co_uf_ibge"": 28, ""ano"": 2024}"
"Em 2025, o estado de Sergipe registrou 123.536 internações pelo SUS, com 5.756 óbitos hospitalares registrados no SIH (taxa de mortalidade hospitalar de 4,66%). O valor total gasto com internações foi de R$ 214.323.163,21, com gasto médio de R$ 1.734,90 por internação. A permanência média foi de 5,5 dias. O estado contava com 55 hospitais e 18,6 leitos por 10 mil habitantes, para uma população estimada de 2.299.425 habitantes. Em relação a 2024, houve aumento de 3,2% no número de internações.",resumo_uf_ano,"{""categoria"": ""resumo_uf_ano"", ""uf_nome"": ""Sergipe"", ""co_uf_ibge"": 28, ""ano"": 2025}"
"Em 2023, o estado de São Paulo registrou 2.618.205 internações pelo SUS, com 137.800 óbitos hospitalares registrados no SIH (taxa de mortalidade hospitalar de 5,26%). O valor total gasto com internações foi de R$ 4.497.755.189,07, com gasto médio de R$ 1.717,88 por internação. A permanência média foi de 5,4 dias. O estado contava com 998 hospitais e 23,6 leitos por 10 mil habitantes, para uma população estimada de 45.850.570 habitantes.",resumo_uf_ano,"{""categoria"": ""resumo_uf_ano"", ""uf_nome"": ""São Paulo"", ""co_uf_ibge"": 35, ""ano"": 2023}"
"Em 2024, o estado de São Paulo registrou 2.801.472 internações pelo SUS, com 147.924 óbitos hospitalares registrados no SIH (taxa de mortalidade hospitalar de 5,28%). O valor total gasto com internações foi de R$ 5.124.019.504,10, com gasto médio de R$ 1.829,05 por internação. A permanência média foi de 5,2 dias. O estado contava com 1015 hospitais e 23,7 leitos por 10 mil habitantes, para uma população estimada de 45.973.194 habitantes. Em relação a 2023, houve aumento de 7,0% no número de internações.",resumo_uf_ano,"{""categoria"": ""resumo_uf_ano"", ""uf_nome"": ""São Paulo"", ""co_uf_ibge"": 35, ""ano"": 2024}"
"Em 2025, o estado de São Paulo registrou 2.896.345 internações pelo SUS, com 147.986 óbitos hospitalares registrados no SIH (taxa de mortalidade hospitalar de 5,11%). O valor total gasto com internações foi de R$ 5.549.676.807,09, com gasto médio de R$ 1.916,10 por internação. A permanência média foi de 5,1 dias. O estado contava com 1023 hospitais e 23,9 leitos por 10 mil habitantes, para uma população estimada de 46.081.801 habitantes. Em relação a 2024, houve aumento de 3,4% no número de internações.",resumo_uf_ano,"{""categoria"": ""resumo_uf_ano"", ""uf_nome"": ""São Paulo"", ""co_uf_ibge"": 35, ""ano"": 2025}"
"Em 2023, o estado de Tocantins registrou 97.516 internações pelo SUS, com 3.194 óbitos hospitalares registrados no SIH (taxa de mortalidade hospitalar de 3,28%). O valor total gasto com internações foi de R$ 112.708.118,64, com gasto médio de R$ 1.155,79 por internação. A permanência média foi de 5,1 dias. O estado contava com 76 hospitais e 23,8 leitos por 10 mil habitantes, para uma população estimada de 1.567.191 habitantes.",resumo_uf_ano,"{""categoria"": ""resumo_uf_ano"", ""uf_nome"": ""Tocantins"", ""co_uf_ibge"": 17, ""ano"": 2023}"
"Em 2024, o estado de Tocantins registrou 104.667 internações pelo SUS, com 3.623 óbitos hospitalares registrados no SIH (taxa de mortalidade hospitalar de 3,46%). O valor total gasto com internações foi de R$ 119.111.483,36, com gasto médio de R$ 1.138,00 por internação. A permanência média foi de 5,0 dias. O estado contava com 76 hospitais e 24,0 leitos por 10 mil habitantes, para uma população estimada de 1.577.342 habitantes. Em relação a 2023, houve aumento de 7,3% no número de internações.",resumo_uf_ano,"{""categoria"": ""resumo_uf_ano"", ""uf_nome"": ""Tocantins"", ""co_uf_ibge"": 17, ""ano"": 2024}"
"Em 2025, o estado de Tocantins registrou 108.810 internações pelo SUS, com 3.821 óbitos hospitalares registrados no SIH (taxa de mortalidade hospitalar de 3,51%). O valor total gasto com internações foi de R$ 140.528.629,30, com gasto médio de R$ 1.291,50 por internação. A permanência média foi de 5,1 dias. O estado contava com 78 hospitais e 24,3 leitos por 10 mil habitantes, para uma população estimada de 1.586.859 habitantes. Em relação a 2024, houve aumento de 4,0% no número de internações.",resumo_uf_ano,"{""categoria"": ""resumo_uf_ano"", ""uf_nome"": ""Tocantins"", ""co_uf_ibge"": 17, ""ano"": 2025}"
