Ano;Mes;Fonte;Indicador;Unidade_Federacao;Valor;Arquivo_Origem
2024;5.0;SIH;Valor total;33 Rio de Janeiro;133696587,52;sih_cnv_niuf082653201_63_116_66.csv
2024;5.0;SIH;Valor total;35 São Paulo;437488632,41;sih_cnv_niuf082653201_63_116_66.csv
2024;5.0;SIH;Valor total;41 Paraná;175292962,05;sih_cnv_niuf082653201_63_116_66.csv
2024;5.0;SIH;Valor total;42 Santa Catarina;128900249,58;sih_cnv_niuf082653201_63_116_66.csv
2024;5.0;SIH;Valor total;43 Rio Grande do Sul;116053399,22;sih_cnv_niuf082653201_63_116_66.csv
2024;5.0;SIH;Valor total;50 Mato Grosso do Sul;25404324,56;sih_cnv_niuf082653201_63_116_66.csv
2024;5.0;SIH;Valor total;51 Mato Grosso;27151006,79;sih_cnv_niuf082653201_63_116_66.csv
2024;5.0;SIH;Valor total;52 Goiás;55836945,42;sih_cnv_niuf082653201_63_116_66.csv
2024;5.0;SIH;Valor total;53 Distrito Federal;34254083,75;sih_cnv_niuf082653201_63_116_66.csv
2024;5.0;SIH;Dias permanência;11 Rondônia;57623,0;sih_cnv_niuf082709201_63_116_66.csv
2024;5.0;SIH;Dias permanência;12 Acre;23085,0;sih_cnv_niuf082709201_63_116_66.csv
2024;5.0;SIH;Dias permanência;13 Amazonas;100299,0;sih_cnv_niuf082709201_63_116_66.csv
2024;5.0;SIH;Dias permanência;14 Roraima;19873,0;sih_cnv_niuf082709201_63_116_66.csv
2024;5.0;SIH;Dias permanência;15 Pará;197458,0;sih_cnv_niuf082709201_63_116_66.csv
2024;5.0;SIH;Dias permanência;16 Amapá;22592,0;sih_cnv_niuf082709201_63_116_66.csv
2024;5.0;SIH;Dias permanência;17 Tocantins;44296,0;sih_cnv_niuf082709201_63_116_66.csv
2024;5.0;SIH;Dias permanência;21 Maranhão;214596,0;sih_cnv_niuf082709201_63_116_66.csv
2024;5.0;SIH;Dias permanência;22 Piauí;102346,0;sih_cnv_niuf082709201_63_116_66.csv
2024;5.0;SIH;Dias permanência;23 Ceará;294057,0;sih_cnv_niuf082709201_63_116_66.csv
2024;5.0;SIH;Dias permanência;24 Rio Grande do Norte;82269,0;sih_cnv_niuf082709201_63_116_66.csv
2024;5.0;SIH;Dias permanência;25 Paraíba;113356,0;sih_cnv_niuf082709201_63_116_66.csv
2024;5.0;SIH;Dias permanência;26 Pernambuco;300578,0;sih_cnv_niuf082709201_63_116_66.csv
2024;5.0;SIH;Dias permanência;27 Alagoas;82797,0;sih_cnv_niuf082709201_63_116_66.csv
2024;5.0;SIH;Dias permanência;28 Sergipe;51333,0;sih_cnv_niuf082709201_63_116_66.csv
2024;5.0;SIH;Dias permanência;29 Bahia;375345,0;sih_cnv_niuf082709201_63_116_66.csv
2024;5.0;SIH;Dias permanência;31 Minas Gerais;629791,0;sih_cnv_niuf082709201_63_116_66.csv
2024;5.0;SIH;Dias permanência;32 Espírito Santo;125571,0;sih_cnv_niuf082709201_63_116_66.csv
2024;5.0;SIH;Dias permanência;33 Rio de Janeiro;460885,0;sih_cnv_niuf082709201_63_116_66.csv
2024;5.0;SIH;Dias permanência;35 São Paulo;1248996,0;sih_cnv_niuf082709201_63_116_66.csv
2024;5.0;SIH;Dias permanência;41 Paraná;374698,0;sih_cnv_niuf082709201_63_116_66.csv
2024;5.0;SIH;Dias permanência;42 Santa Catarina;230774,0;sih_cnv_niuf082709201_63_116_66.csv
2024;5.0;SIH;Dias permanência;43 Rio Grande do Sul;400511,0;sih_cnv_niuf082709201_63_116_66.csv
2024;5.0;SIH;Dias permanência;50 Mato Grosso do Sul;81192,0;sih_cnv_niuf082709201_63_116_66.csv
2024;5.0;SIH;Dias permanência;51 Mato Grosso;92671,0;sih_cnv_niuf082709201_63_116_66.csv
2024;5.0;SIH;Dias permanência;52 Goiás;177638,0;sih_cnv_niuf082709201_63_116_66.csv
2024;5.0;SIH;Dias permanência;53 Distrito Federal;121614,0;sih_cnv_niuf082709201_63_116_66.csv
2024;5.0;SIH;Média permanência;11 Rondônia;4,8;sih_cnv_niuf082713187_72_164_185.csv
2024;5.0;SIH;Média permanência;12 Acre;4,5;sih_cnv_niuf082713187_72_164_185.csv
2024;5.0;SIH;Média permanência;13 Amazonas;5,0;sih_cnv_niuf082713187_72_164_185.csv
2024;5.0;SIH;Média permanência;14 Roraima;7,1;sih_cnv_niuf082713187_72_164_185.csv
2024;5.0;SIH;Média permanência;15 Pará;4,2;sih_cnv_niuf082713187_72_164_185.csv
2024;5.0;SIH;Média permanência;16 Amapá;4,8;sih_cnv_niuf082713187_72_164_185.csv
2024;5.0;SIH;Média permanência;17 Tocantins;4,9;sih_cnv_niuf082713187_72_164_185.csv
2024;5.0;SIH;Média permanência;21 Maranhão;5,0;sih_cnv_niuf082713187_72_164_185.csv
2024;5.0;SIH;Média permanência;22 Piauí;5,4;sih_cnv_niuf082713187_72_164_185.csv
2024;5.0;SIH;Média permanência;23 Ceará;5,8;sih_cnv_niuf082713187_72_164_185.csv
2024;5.0;SIH;Média permanência;24 Rio Grande do Norte;4,6;sih_cnv_niuf082713187_72_164_185.csv
2024;5.0;SIH;Média permanência;25 Paraíba;5,2;sih_cnv_niuf082713187_72_164_185.csv
2024;5.0;SIH;Média permanência;26 Pernambuco;5,1;sih_cnv_niuf082713187_72_164_185.csv
2024;5.0;SIH;Média permanência;27 Alagoas;5,6;sih_cnv_niuf082713187_72_164_185.csv
2024;5.0;SIH;Média permanência;28 Sergipe;5,1;sih_cnv_niuf082713187_72_164_185.csv
2024;5.0;SIH;Média permanência;29 Bahia;4,6;sih_cnv_niuf082713187_72_164_185.csv
2024;5.0;SIH;Média permanência;31 Minas Gerais;4,7;sih_cnv_niuf082713187_72_164_185.csv
2024;5.0;SIH;Média permanência;32 Espírito Santo;4,8;sih_cnv_niuf082713187_72_164_185.csv
2024;5.0;SIH;Média permanência;33 Rio de Janeiro;5,8;sih_cnv_niuf082713187_72_164_185.csv
2024;5.0;SIH;Média permanência;35 São Paulo;5,2;sih_cnv_niuf082713187_72_164_185.csv
2024;5.0;SIH;Média permanência;41 Paraná;4,2;sih_cnv_niuf082713187_72_164_185.csv
2024;5.0;SIH;Média permanência;42 Santa Catarina;4,1;sih_cnv_niuf082713187_72_164_185.csv
2024;5.0;SIH;Média permanência;43 Rio Grande do Sul;6,1;sih_cnv_niuf082713187_72_164_185.csv
2024;5.0;SIH;Média permanência;50 Mato Grosso do Sul;4,6;sih_cnv_niuf082713187_72_164_185.csv
2024;5.0;SIH;Média permanência;51 Mato Grosso;4,3;sih_cnv_niuf082713187_72_164_185.csv
2024;5.0;SIH;Média permanência;52 Goiás;4,5;sih_cnv_niuf082713187_72_164_185.csv
2024;5.0;SIH;Média permanência;53 Distrito Federal;5,6;sih_cnv_niuf082713187_72_164_185.csv
2024;3.0;SIH;Internações;11 Rondônia;11244,0;sih_cnv_niuf082851187_51_16_18.csv
2024;3.0;SIH;Internações;12 Acre;4517,0;sih_cnv_niuf082851187_51_16_18.csv
2024;3.0;SIH;Internações;13 Amazonas;19267,0;sih_cnv_niuf082851187_51_16_18.csv
2024;3.0;SIH;Internações;14 Roraima;3619,0;sih_cnv_niuf082851187_51_16_18.csv
2024;3.0;SIH;Internações;15 Pará;46481,0;sih_cnv_niuf082851187_51_16_18.csv
2024;3.0;SIH;Internações;16 Amapá;4645,0;sih_cnv_niuf082851187_51_16_18.csv
2024;3.0;SIH;Internações;17 Tocantins;8386,0;sih_cnv_niuf082851187_51_16_18.csv
2024;3.0;SIH;Internações;21 Maranhão;42478,0;sih_cnv_niuf082851187_51_16_18.csv
2024;3.0;SIH;Internações;22 Piauí;17775,0;sih_cnv_niuf082851187_51_16_18.csv
2024;3.0;SIH;Internações;23 Ceará;46822,0;sih_cnv_niuf082851187_51_16_18.csv
2024;3.0;SIH;Internações;24 Rio Grande do Norte;17780,0;sih_cnv_niuf082851187_51_16_18.csv
2024;3.0;SIH;Internações;25 Paraíba;23123,0;sih_cnv_niuf082851187_51_16_18.csv
2024;3.0;SIH;Internações;26 Pernambuco;54114,0;sih_cnv_niuf082851187_51_16_18.csv
2024;3.0;SIH;Internações;27 Alagoas;14296,0;sih_cnv_niuf082851187_51_16_18.csv
2024;3.0;SIH;Internações;28 Sergipe;9923,0;sih_cnv_niuf082851187_51_16_18.csv
2024;3.0;SIH;Internações;29 Bahia;78231,0;sih_cnv_niuf082851187_51_16_18.csv
2024;3.0;SIH;Internações;31 Minas Gerais;130650,0;sih_cnv_niuf082851187_51_16_18.csv
2024;3.0;SIH;Internações;32 Espírito Santo;25688,0;sih_cnv_niuf082851187_51_16_18.csv
2024;3.0;SIH;Internações;33 Rio de Janeiro;77409,0;sih_cnv_niuf082851187_51_16_18.csv
2024;3.0;SIH;Internações;35 São Paulo;237243,0;sih_cnv_niuf082851187_51_16_18.csv
2024;3.0;SIH;Internações;41 Paraná;83030,0;sih_cnv_niuf082851187_51_16_18.csv
2024;3.0;SIH;Internações;42 Santa Catarina;51848,0;sih_cnv_niuf082851187_51_16_18.csv
2024;3.0;SIH;Internações;43 Rio Grande do Sul;69058,0;sih_cnv_niuf082851187_51_16_18.csv
2024;3.0;SIH;Internações;50 Mato Grosso do Sul;17301,0;sih_cnv_niuf082851187_51_16_18.csv
2024;3.0;SIH;Internações;51 Mato Grosso;20029,0;sih_cnv_niuf082851187_51_16_18.csv
2024;3.0;SIH;Internações;52 Goiás;37913,0;sih_cnv_niuf082851187_51_16_18.csv
2024;3.0;SIH;Internações;53 Distrito Federal;21803,0;sih_cnv_niuf082851187_51_16_18.csv
2024;3.0;SIH;Valor total;11 Rondônia;12655633,08;sih_cnv_niuf082855201_63_116_66.csv
2024;3.0;SIH;Valor total;12 Acre;4819515,84;sih_cnv_niuf082855201_63_116_66.csv
2024;3.0;SIH;Valor total;13 Amazonas;23656827,67;sih_cnv_niuf082855201_63_116_66.csv
2024;3.0;SIH;Valor total;14 Roraima;3466938,14;sih_cnv_niuf082855201_63_116_66.csv
2024;3.0;SIH;Valor total;15 Pará;54284231,21;sih_cnv_niuf082855201_63_116_66.csv
2024;3.0;SIH;Valor total;16 Amapá;3580261,72;sih_cnv_niuf082855201_63_116_66.csv
2024;3.0;SIH;Valor total;17 Tocantins;9327218,25;sih_cnv_niuf082855201_63_116_66.csv
2024;3.0;SIH;Valor total;21 Maranhão;46671693,36;sih_cnv_niuf082855201_63_116_66.csv
2024;3.0;SIH;Valor total;22 Piauí;22390166,31;sih_cnv_niuf082855201_63_116_66.csv
2024;3.0;SIH;Valor total;23 Ceará;65861404,16;sih_cnv_niuf082855201_63_116_66.csv
2024;3.0;SIH;Valor total;24 Rio Grande do Norte;31724176,31;sih_cnv_niuf082855201_63_116_66.csv
2024;3.0;SIH;Valor total;25 Paraíba;42864042,34;sih_cnv_niuf082855201_63_116_66.csv
2024;3.0;SIH;Valor total;26 Pernambuco;88994281,49;sih_cnv_niuf082855201_63_116_66.csv
2024;3.0;SIH;Valor total;27 Alagoas;20326795,57;sih_cnv_niuf082855201_63_116_66.csv
2024;3.0;SIH;Valor total;28 Sergipe;15115661,12;sih_cnv_niuf082855201_63_116_66.csv
2024;3.0;SIH;Valor total;29 Bahia;103937179,85;sih_cnv_niuf082855201_63_116_66.csv
2024;3.0;SIH;Valor total;31 Minas Gerais;228587133,11;sih_cnv_niuf082855201_63_116_66.csv
2024;3.0;SIH;Valor total;32 Espírito Santo;42169234,82;sih_cnv_niuf082855201_63_116_66.csv
2024;3.0;SIH;Valor total;33 Rio de Janeiro;125573967,09;sih_cnv_niuf082855201_63_116_66.csv
2024;3.0;SIH;Valor total;35 São Paulo;430002607,78;sih_cnv_niuf082855201_63_116_66.csv
2024;3.0;SIH;Valor total;41 Paraná;168684287,69;sih_cnv_niuf082855201_63_116_66.csv
2024;3.0;SIH;Valor total;42 Santa Catarina;115153935,33;sih_cnv_niuf082855201_63_116_66.csv
2024;3.0;SIH;Valor total;43 Rio Grande do Sul;120363731,26;sih_cnv_niuf082855201_63_116_66.csv
2024;3.0;SIH;Valor total;50 Mato Grosso do Sul;25423335,19;sih_cnv_niuf082855201_63_116_66.csv
2024;3.0;SIH;Valor total;51 Mato Grosso;24795808,89;sih_cnv_niuf082855201_63_116_66.csv
2024;3.0;SIH;Valor total;52 Goiás;55439179,11;sih_cnv_niuf082855201_63_116_66.csv
2024;3.0;SIH;Valor total;53 Distrito Federal;32493030,84;sih_cnv_niuf082855201_63_116_66.csv
2024;3.0;SIH;Dias permanência;11 Rondônia;57009,0;sih_cnv_niuf082901187_72_164_185.csv
2024;3.0;SIH;Dias permanência;12 Acre;21708,0;sih_cnv_niuf082901187_72_164_185.csv
2024;3.0;SIH;Dias permanência;13 Amazonas;96333,0;sih_cnv_niuf082901187_72_164_185.csv
2024;3.0;SIH;Dias permanência;14 Roraima;23958,0;sih_cnv_niuf082901187_72_164_185.csv
2024;3.0;SIH;Dias permanência;15 Pará;192104,0;sih_cnv_niuf082901187_72_164_185.csv
2024;3.0;SIH;Dias permanência;16 Amapá;21028,0;sih_cnv_niuf082901187_72_164_185.csv
2024;3.0;SIH;Dias permanência;17 Tocantins;43184,0;sih_cnv_niuf082901187_72_164_185.csv
2024;3.0;SIH;Dias permanência;21 Maranhão;209859,0;sih_cnv_niuf082901187_72_164_185.csv
2024;3.0;SIH;Dias permanência;22 Piauí;94451,0;sih_cnv_niuf082901187_72_164_185.csv
2024;3.0;SIH;Dias permanência;23 Ceará;269331,0;sih_cnv_niuf082901187_72_164_185.csv
2024;3.0;SIH;Dias permanência;24 Rio Grande do Norte;84715,0;sih_cnv_niuf082901187_72_164_185.csv
2024;3.0;SIH;Dias permanência;25 Paraíba;121188,0;sih_cnv_niuf082901187_72_164_185.csv
2024;3.0;SIH;Dias permanência;26 Pernambuco;275695,0;sih_cnv_niuf082901187_72_164_185.csv
2024;3.0;SIH;Dias permanência;27 Alagoas;80006,0;sih_cnv_niuf082901187_72_164_185.csv
2024;3.0;SIH;Dias permanência;28 Sergipe;57388,0;sih_cnv_niuf082901187_72_164_185.csv
2024;3.0;SIH;Dias permanência;29 Bahia;368875,0;sih_cnv_niuf082901187_72_164_185.csv
2024;3.0;SIH;Dias permanência;31 Minas Gerais;612149,0;sih_cnv_niuf082901187_72_164_185.csv
2024;3.0;SIH;Dias permanência;32 Espírito Santo;127669,0;sih_cnv_niuf082901187_72_164_185.csv
2024;3.0;SIH;Dias permanência;33 Rio de Janeiro;457332,0;sih_cnv_niuf082901187_72_164_185.csv
2024;3.0;SIH;Dias permanência;35 São Paulo;1237383,0;sih_cnv_niuf082901187_72_164_185.csv
2024;3.0;SIH;Dias permanência;41 Paraná;352129,0;sih_cnv_niuf082901187_72_164_185.csv
2024;3.0;SIH;Dias permanência;42 Santa Catarina;214831,0;sih_cnv_niuf082901187_72_164_185.csv
2024;3.0;SIH;Dias permanência;43 Rio Grande do Sul;398590,0;sih_cnv_niuf082901187_72_164_185.csv
2024;3.0;SIH;Dias permanência;50 Mato Grosso do Sul;75129,0;sih_cnv_niuf082901187_72_164_185.csv
2024;3.0;SIH;Dias permanência;51 Mato Grosso;86999,0;sih_cnv_niuf082901187_72_164_185.csv
2024;3.0;SIH;Dias permanência;52 Goiás;171637,0;sih_cnv_niuf082901187_72_164_185.csv
2024;3.0;SIH;Dias permanência;53 Distrito Federal;115968,0;sih_cnv_niuf082901187_72_164_185.csv
2024;3.0;SIH;Média permanência;11 Rondônia;5,1;sih_cnv_niuf082911201_63_116_66.csv
2024;3.0;SIH;Média permanência;12 Acre;4,8;sih_cnv_niuf082911201_63_116_66.csv
2024;3.0;SIH;Média permanência;13 Amazonas;5,0;sih_cnv_niuf082911201_63_116_66.csv
2024;3.0;SIH;Média permanência;14 Roraima;6,6;sih_cnv_niuf082911201_63_116_66.csv
2024;3.0;SIH;Média permanência;15 Pará;4,1;sih_cnv_niuf082911201_63_116_66.csv
2024;3.0;SIH;Média permanência;16 Amapá;4,5;sih_cnv_niuf082911201_63_116_66.csv
2024;3.0;SIH;Média permanência;17 Tocantins;5,1;sih_cnv_niuf082911201_63_116_66.csv
2024;3.0;SIH;Média permanência;21 Maranhão;4,9;sih_cnv_niuf082911201_63_116_66.csv
2024;3.0;SIH;Média permanência;22 Piauí;5,3;sih_cnv_niuf082911201_63_116_66.csv
2024;3.0;SIH;Média permanência;23 Ceará;5,8;sih_cnv_niuf082911201_63_116_66.csv
2024;3.0;SIH;Média permanência;24 Rio Grande do Norte;4,8;sih_cnv_niuf082911201_63_116_66.csv
2024;3.0;SIH;Média permanência;25 Paraíba;5,2;sih_cnv_niuf082911201_63_116_66.csv
2024;3.0;SIH;Média permanência;26 Pernambuco;5,1;sih_cnv_niuf082911201_63_116_66.csv
2024;3.0;SIH;Média permanência;27 Alagoas;5,6;sih_cnv_niuf082911201_63_116_66.csv
2024;3.0;SIH;Média permanência;28 Sergipe;5,8;sih_cnv_niuf082911201_63_116_66.csv
2024;3.0;SIH;Média permanência;29 Bahia;4,7;sih_cnv_niuf082911201_63_116_66.csv
2024;3.0;SIH;Média permanência;31 Minas Gerais;4,7;sih_cnv_niuf082911201_63_116_66.csv
2024;3.0;SIH;Média permanência;32 Espírito Santo;5,0;sih_cnv_niuf082911201_63_116_66.csv
2024;3.0;SIH;Média permanência;33 Rio de Janeiro;5,9;sih_cnv_niuf082911201_63_116_66.csv
2024;3.0;SIH;Média permanência;35 São Paulo;5,2;sih_cnv_niuf082911201_63_116_66.csv
2024;3.0;SIH;Média permanência;41 Paraná;4,2;sih_cnv_niuf082911201_63_116_66.csv
2024;3.0;SIH;Média permanência;42 Santa Catarina;4,1;sih_cnv_niuf082911201_63_116_66.csv
2024;3.0;SIH;Média permanência;43 Rio Grande do Sul;5,8;sih_cnv_niuf082911201_63_116_66.csv
2024;3.0;SIH;Média permanência;50 Mato Grosso do Sul;4,3;sih_cnv_niuf082911201_63_116_66.csv
2024;3.0;SIH;Média permanência;51 Mato Grosso;4,3;sih_cnv_niuf082911201_63_116_66.csv
2024;3.0;SIH;Média permanência;52 Goiás;4,5;sih_cnv_niuf082911201_63_116_66.csv
2024;3.0;SIH;Média permanência;53 Distrito Federal;5,3;sih_cnv_niuf082911201_63_116_66.csv
2024;11.0;SIH;Internações;11 Rondônia;11281,0;sih_cnv_niuf081050187_109_40_194.csv
2024;11.0;SIH;Internações;12 Acre;5038,0;sih_cnv_niuf081050187_109_40_194.csv
2024;11.0;SIH;Internações;13 Amazonas;18531,0;sih_cnv_niuf081050187_109_40_194.csv
2024;11.0;SIH;Internações;14 Roraima;3349,0;sih_cnv_niuf081050187_109_40_194.csv
2024;11.0;SIH;Internações;15 Pará;45876,0;sih_cnv_niuf081050187_109_40_194.csv
2024;11.0;SIH;Internações;16 Amapá;5002,0;sih_cnv_niuf081050187_109_40_194.csv
2024;11.0;SIH;Internações;17 Tocantins;7636,0;sih_cnv_niuf081050187_109_40_194.csv
2024;11.0;SIH;Internações;21 Maranhão;40869,0;sih_cnv_niuf081050187_109_40_194.csv
2024;11.0;SIH;Internações;22 Piauí;17411,0;sih_cnv_niuf081050187_109_40_194.csv
2024;11.0;SIH;Internações;23 Ceará;46531,0;sih_cnv_niuf081050187_109_40_194.csv
2024;11.0;SIH;Internações;24 Rio Grande do Norte;17808,0;sih_cnv_niuf081050187_109_40_194.csv
2024;11.0;SIH;Internações;25 Paraíba;20360,0;sih_cnv_niuf081050187_109_40_194.csv
2024;11.0;SIH;Internações;26 Pernambuco;53268,0;sih_cnv_niuf081050187_109_40_194.csv
2024;11.0;SIH;Internações;27 Alagoas;13380,0;sih_cnv_niuf081050187_109_40_194.csv
2024;11.0;SIH;Internações;28 Sergipe;10023,0;sih_cnv_niuf081050187_109_40_194.csv
2024;11.0;SIH;Internações;29 Bahia;78964,0;sih_cnv_niuf081050187_109_40_194.csv
2024;11.0;SIH;Internações;31 Minas Gerais;126111,0;sih_cnv_niuf081050187_109_40_194.csv
2024;11.0;SIH;Internações;32 Espírito Santo;25234,0;sih_cnv_niuf081050187_109_40_194.csv
2024;11.0;SIH;Internações;33 Rio de Janeiro;70768,0;sih_cnv_niuf081050187_109_40_194.csv
2024;11.0;SIH;Internações;35 São Paulo;229851,0;sih_cnv_niuf081050187_109_40_194.csv
2024;11.0;SIH;Internações;41 Paraná;85261,0;sih_cnv_niuf081050187_109_40_194.csv
2024;11.0;SIH;Internações;42 Santa Catarina;53507,0;sih_cnv_niuf081050187_109_40_194.csv
2024;11.0;SIH;Internações;43 Rio Grande do Sul;68825,0;sih_cnv_niuf081050187_109_40_194.csv
2024;11.0;SIH;Internações;50 Mato Grosso do Sul;17042,0;sih_cnv_niuf081050187_109_40_194.csv
2024;11.0;SIH;Internações;51 Mato Grosso;19531,0;sih_cnv_niuf081050187_109_40_194.csv
2024;11.0;SIH;Internações;52 Goiás;34606,0;sih_cnv_niuf081050187_109_40_194.csv
2024;11.0;SIH;Internações;53 Distrito Federal;19646,0;sih_cnv_niuf081050187_109_40_194.csv
2024;11.0;SIH;Dias permanência;11 Rondônia;57015,0;sih_cnv_niuf081108187_109_40_194.csv
2024;11.0;SIH;Dias permanência;12 Acre;24564,0;sih_cnv_niuf081108187_109_40_194.csv
2024;11.0;SIH;Dias permanência;13 Amazonas;91371,0;sih_cnv_niuf081108187_109_40_194.csv
2024;11.0;SIH;Dias permanência;14 Roraima;24215,0;sih_cnv_niuf081108187_109_40_194.csv
2024;11.0;SIH;Dias permanência;15 Pará;193542,0;sih_cnv_niuf081108187_109_40_194.csv
2024;11.0;SIH;Dias permanência;16 Amapá;24407,0;sih_cnv_niuf081108187_109_40_194.csv
2024;11.0;SIH;Dias permanência;17 Tocantins;38979,0;sih_cnv_niuf081108187_109_40_194.csv
2024;11.0;SIH;Dias permanência;21 Maranhão;210940,0;sih_cnv_niuf081108187_109_40_194.csv
2024;11.0;SIH;Dias permanência;22 Piauí;89978,0;sih_cnv_niuf081108187_109_40_194.csv
2024;11.0;SIH;Dias permanência;23 Ceará;268936,0;sih_cnv_niuf081108187_109_40_194.csv
2024;11.0;SIH;Dias permanência;24 Rio Grande do Norte;85123,0;sih_cnv_niuf081108187_109_40_194.csv
2024;11.0;SIH;Dias permanência;25 Paraíba;106082,0;sih_cnv_niuf081108187_109_40_194.csv
2024;11.0;SIH;Dias permanência;26 Pernambuco;267519,0;sih_cnv_niuf081108187_109_40_194.csv
2024;11.0;SIH;Dias permanência;27 Alagoas;76360,0;sih_cnv_niuf081108187_109_40_194.csv
2024;11.0;SIH;Dias permanência;28 Sergipe;53798,0;sih_cnv_niuf081108187_109_40_194.csv
2024;11.0;SIH;Dias permanência;29 Bahia;364643,0;sih_cnv_niuf081108187_109_40_194.csv
2024;11.0;SIH;Dias permanência;31 Minas Gerais;589267,0;sih_cnv_niuf081108187_109_40_194.csv
2024;11.0;SIH;Dias permanência;32 Espírito Santo;116770,0;sih_cnv_niuf081108187_109_40_194.csv
2024;11.0;SIH;Dias permanência;33 Rio de Janeiro;427842,0;sih_cnv_niuf081108187_109_40_194.csv
2024;11.0;SIH;Dias permanência;35 São Paulo;1194283,0;sih_cnv_niuf081108187_109_40_194.csv
2024;11.0;SIH;Dias permanência;41 Paraná;353657,0;sih_cnv_niuf081108187_109_40_194.csv
2024;11.0;SIH;Dias permanência;42 Santa Catarina;208455,0;sih_cnv_niuf081108187_109_40_194.csv
2024;11.0;SIH;Dias permanência;43 Rio Grande do Sul;404229,0;sih_cnv_niuf081108187_109_40_194.csv
2024;11.0;SIH;Dias permanência;50 Mato Grosso do Sul;75228,0;sih_cnv_niuf081108187_109_40_194.csv
2024;11.0;SIH;Dias permanência;51 Mato Grosso;88134,0;sih_cnv_niuf081108187_109_40_194.csv
2024;11.0;SIH;Dias permanência;52 Goiás;159546,0;sih_cnv_niuf081108187_109_40_194.csv
2024;11.0;SIH;Dias permanência;53 Distrito Federal;113495,0;sih_cnv_niuf081108187_109_40_194.csv
2024;11.0;SIH;Média permanência;11 Rondônia;5,1;sih_cnv_niuf081113187_51_16_18.csv
2024;11.0;SIH;Média permanência;12 Acre;4,9;sih_cnv_niuf081113187_51_16_18.csv
2024;11.0;SIH;Média permanência;13 Amazonas;4,9;sih_cnv_niuf081113187_51_16_18.csv
2024;11.0;SIH;Média permanência;14 Roraima;7,2;sih_cnv_niuf081113187_51_16_18.csv
2024;11.0;SIH;Média permanência;15 Pará;4,2;sih_cnv_niuf081113187_51_16_18.csv
2024;11.0;SIH;Média permanência;16 Amapá;4,9;sih_cnv_niuf081113187_51_16_18.csv
2024;11.0;SIH;Média permanência;17 Tocantins;5,1;sih_cnv_niuf081113187_51_16_18.csv
2024;11.0;SIH;Média permanência;21 Maranhão;5,2;sih_cnv_niuf081113187_51_16_18.csv
2024;11.0;SIH;Média permanência;22 Piauí;5,2;sih_cnv_niuf081113187_51_16_18.csv
2024;11.0;SIH;Média permanência;23 Ceará;5,8;sih_cnv_niuf081113187_51_16_18.csv
2024;11.0;SIH;Média permanência;24 Rio Grande do Norte;4,8;sih_cnv_niuf081113187_51_16_18.csv
2024;11.0;SIH;Média permanência;25 Paraíba;5,2;sih_cnv_niuf081113187_51_16_18.csv
2024;11.0;SIH;Média permanência;26 Pernambuco;5,0;sih_cnv_niuf081113187_51_16_18.csv
2024;11.0;SIH;Média permanência;27 Alagoas;5,7;sih_cnv_niuf081113187_51_16_18.csv
2024;11.0;SIH;Média permanência;28 Sergipe;5,4;sih_cnv_niuf081113187_51_16_18.csv
2024;11.0;SIH;Média permanência;29 Bahia;4,6;sih_cnv_niuf081113187_51_16_18.csv
2024;11.0;SIH;Média permanência;31 Minas Gerais;4,7;sih_cnv_niuf081113187_51_16_18.csv
2024;11.0;SIH;Média permanência;32 Espírito Santo;4,6;sih_cnv_niuf081113187_51_16_18.csv
2024;11.0;SIH;Média permanência;33 Rio de Janeiro;6,0;sih_cnv_niuf081113187_51_16_18.csv
2024;11.0;SIH;Média permanência;35 São Paulo;5,2;sih_cnv_niuf081113187_51_16_18.csv
2024;11.0;SIH;Média permanência;41 Paraná;4,1;sih_cnv_niuf081113187_51_16_18.csv
2024;11.0;SIH;Média permanência;42 Santa Catarina;3,9;sih_cnv_niuf081113187_51_16_18.csv
2024;11.0;SIH;Média permanência;43 Rio Grande do Sul;5,9;sih_cnv_niuf081113187_51_16_18.csv
2024;11.0;SIH;Média permanência;50 Mato Grosso do Sul;4,4;sih_cnv_niuf081113187_51_16_18.csv
2024;11.0;SIH;Média permanência;51 Mato Grosso;4,5;sih_cnv_niuf081113187_51_16_18.csv
2024;11.0;SIH;Média permanência;52 Goiás;4,6;sih_cnv_niuf081113187_51_16_18.csv
2024;11.0;SIH;Média permanência;53 Distrito Federal;5,8;sih_cnv_niuf081113187_51_16_18.csv
2024;10.0;SIH;Internações;11 Rondônia;10537,0;sih_cnv_niuf081408187_109_40_194.csv
2024;10.0;SIH;Internações;12 Acre;4770,0;sih_cnv_niuf081408187_109_40_194.csv
2024;10.0;SIH;Internações;13 Amazonas;20117,0;sih_cnv_niuf081408187_109_40_194.csv
2024;10.0;SIH;Internações;14 Roraima;3220,0;sih_cnv_niuf081408187_109_40_194.csv
2024;10.0;SIH;Internações;15 Pará;47058,0;sih_cnv_niuf081408187_109_40_194.csv
2024;10.0;SIH;Internações;16 Amapá;5230,0;sih_cnv_niuf081408187_109_40_194.csv
2024;10.0;SIH;Internações;17 Tocantins;8975,0;sih_cnv_niuf081408187_109_40_194.csv
2024;10.0;SIH;Internações;21 Maranhão;41556,0;sih_cnv_niuf081408187_109_40_194.csv
2024;10.0;SIH;Internações;22 Piauí;18256,0;sih_cnv_niuf081408187_109_40_194.csv
2024;10.0;SIH;Internações;23 Ceará;49145,0;sih_cnv_niuf081408187_109_40_194.csv
